1.0415,2.0097,1.0245,1.0774,2.0556,2.0452,1.0338,1.0386,2.0496,1.0264,1.0259,4.0073
1.0248,2.0095,1.0431,1.0262,2.0401,2.0296,0.0580,1.0445,2.0799,1.0349,1.0167,4.0152
1.1139,2.0091,1.0474,1.0007,2.0416,2.0290,0.0631,1.0114,2.0019,1.0633,1.0349,4.0367
1.0938,2.0715,1.0414,1.0513,2.0287,2.0239,1.0504,1.0317,2.0414,1.0050,1.0226,4.0311
1.0105,2.0356,1.0169,1.0350,2.0010,2.0512,2.0333,1.1071,2.0172,1.0355,1.1103,4.1044
1.0562,2.0395,1.0389,1.0181,2.0310,2.0402,2.0288,1.0392,2.0113,0.0918,1.0779,4.1020
1.0865,2.1117,1.0206,1.0370,2.0033,2.0441,0.0600,1.0388,2.0076,0.0549,1.0251,4.0184
1.0586,2.0129,1.0771,1.0231,2.0111,2.0135,0.0452,1.0179,2.0706,1.0165,1.0156,4.0481
1.0338,2.0191,1.0632,1.0474,2.0430,2.1107,0.0501,1.0175,2.0539,2.0364,1.0160,4.0825
1.0085,2.0156,1.0891,1.0026,2.0492,2.0114,0.0464,1.0525,2.0658,2.0325,1.1583,4.0242
1.0549,2.1019,1.0460,1.0091,2.0555,2.1236,1.0073,1.1263,2.1104,1.0061,1.0053,4.0346
1.0500,2.0017,1.0022,1.0170,2.0115,2.0298,2.0097,1.0444,2.0221,1.0031,1.0380,4.0464
1.0515,2.0254,1.0047,1.0336,2.0776,2.0270,2.0488,1.0444,2.0863,0.0186,1.0566,4.0325
1.0718,2.0397,1.0262,1.1291,2.0267,2.0536,2.0506,1.0703,2.0083,0.0881,1.0904,4.0853
1.0360,2.0551,1.0014,1.0432,2.1218,2.0017,2.0185,1.0082,2.0360,1.1237,1.0019,4.0356
1.0683,2.0141,1.0282,1.0886,2.0460,2.0522,2.0372,1.0073,2.0719,1.0178,1.0197,4.0152
1.0333,2.0207,1.0437,1.0325,2.0226,2.0772,2.0783,1.0705,2.0195,0.0105,1.0073,4.0078
1.0978,2.0077,1.0030,1.0256,2.1073,2.0198,2.0206,1.0043,2.0329,0.0517,1.0408,4.0792
1.0844,2.0851,1.0672,1.0535,2.0388,2.0135,1.0592,1.0543,2.0617,0.0368,1.0502,4.1010
1.0386,2.0132,1.0227,1.0112,2.0075,2.0729,0.0074,1.0510,2.0455,0.0383,1.0120,4.0255
1.0970,2.0027,1.0466,1.0099,2.0154,2.0083,0.0018,1.0263,2.0309,1.0677,1.0025,4.0323
1.0856,2.0457,1.0327,1.0411,2.0584,2.0114,1.0077,1.0298,2.0364,1.0550,1.0972,4.0455
1.0032,2.1016,1.0819,1.0042,2.0494,2.0340,2.0923,1.0686,2.0004,1.0168,1.0528,4.0483
1.0073,2.0724,1.0831,1.0219,2.1126,2.0104,2.0940,1.0026,2.0058,1.0550,1.0411,4.0083
1.0423,2.0048,1.0294,1.0386,2.0451,2.0172,2.0684,1.0644,2.0168,0.0872,1.0256,4.0651
1.0405,2.0243,1.0316,1.0010,2.0057,2.0521,1.0306,1.0314,2.0067,0.0447,1.0260,4.1069
1.0611,2.1040,1.0669,1.0627,2.0050,2.0453,1.0544,1.0244,2.0363,1.0388,1.0181,4.0028
1.0777,2.0644,1.0187,1.0075,2.0259,2.0328,1.0551,1.0996,2.0578,1.0235,1.0200,4.0529
1.0701,2.0631,1.0492,1.0127,2.1083,2.0107,1.0884,1.0171,2.0526,1.0358,1.0252,4.0317
1.0520,2.0554,1.0165,1.0271,2.0040,2.0315,0.0800,1.0811,2.0421,1.0569,1.0306,4.0027
2.0680,2.0500,1.0196,3.0636,2.0198,2.0070,1.0946,1.0343,2.0420,1.0253,1.0105,2.0102
2.0364,2.0348,1.0280,3.0299,2.0323,2.0035,2.0032,1.0465,2.0480,1.0364,1.0822,2.0137
2.0522,2.0264,1.0536,1.1037,2.0297,2.0525,0.0324,1.0373,2.0479,2.0590,1.0391,2.0419
2.0826,2.0599,1.0691,1.0368,2.0400,2.0753,0.0345,1.0738,2.0682,2.0598,1.0023,2.0178
2.0021,2.0149,1.0344,1.0588,2.0209,2.0346,0.0414,1.0039,2.0219,1.0747,1.0755,2.0555
2.0644,2.0663,1.0663,1.0268,2.0926,2.0511,2.0299,1.0356,2.0367,1.1072,1.0694,2.0822
2.0242,2.0365,1.0712,1.0159,2.0314,2.0656,2.0264,1.0654,2.0602,1.0155,1.0197,2.0460
2.0877,2.0948,1.0194,1.0087,2.0555,2.0125,2.0445,1.0526,2.0544,1.0985,1.0558,2.0902
2.0334,2.0240,1.1199,1.0195,2.0502,2.0035,2.0915,1.0117,2.0761,1.0594,1.0161,2.0209
2.0485,2.0159,1.0313,1.0609,2.0789,2.0631,1.0964,1.0356,2.0043,1.0489,1.0263,2.0491
2.0682,2.0271,1.0460,1.0291,2.0143,2.0034,0.0540,1.0687,2.0228,1.0777,1.0603,2.0180
1.1385,2.0505,1.0273,1.0143,2.0251,2.1041,0.0370,1.0457,2.0919,1.0408,1.0288,2.0173
1.0496,2.0691,1.0250,1.0294,2.0822,2.0178,0.0469,1.0207,2.1080,1.0097,1.0033,2.0739
1.0645,2.0439,1.0788,1.0783,2.0013,2.0519,0.0878,1.0117,2.0307,1.1214,1.0743,2.0608
1.0503,2.0193,1.0173,1.1273,2.0574,2.0161,1.0243,1.0124,2.0113,1.0324,1.0087,2.0365
1.0318,2.0071,1.0645,1.0956,2.0012,2.0215,0.0161,1.0292,2.0352,1.0199,1.0069,2.0664
1.0437,2.1273,1.0201,1.0113,2.0571,2.0544,0.0261,1.0344,2.0688,1.0010,1.0623,2.0964
1.0559,2.0534,1.0305,1.1327,2.0232,2.0138,1.0689,1.0565,2.0303,1.0187,1.0989,2.0480
1.0135,2.0172,1.0127,1.0443,2.0392,2.0671,1.0061,1.0124,2.0135,1.0287,1.0052,2.0853
1.0075,2.0558,1.0008,1.0816,2.0483,2.0582,0.0034,1.0133,2.0466,1.0786,1.0787,2.0245
1.0088,2.0013,1.0515,1.0371,2.1567,2.0235,0.0289,1.0114,2.0265,1.0017,1.0423,2.0226
1.0630,2.0443,1.1118,1.0425,2.1117,2.0687,1.0586,1.0303,2.0187,1.0347,1.0229,2.0533
1.0109,2.0359,1.0890,1.0072,2.0230,2.1431,2.0061,1.0104,2.0388,1.0009,1.0125,2.0214
1.0052,2.0174,1.0019,1.0565,2.0460,2.0205,2.0119,1.1394,2.0610,1.0569,1.0023,2.0625
1.0389,2.0440,1.0068,1.0445,2.0568,2.0724,2.0280,1.0488,2.0423,1.0326,1.0400,2.0529
1.0056,2.0757,1.0266,1.0227,2.0405,2.0646,2.0130,1.1296,2.0100,1.0114,1.0621,2.0078
1.0015,2.0182,1.0125,1.0180,2.0235,2.0206,2.0413,1.1223,2.0109,1.0522,1.0678,2.0367
1.0320,2.0689,1.0138,1.0119,2.0419,2.0676,1.0108,1.0832,2.0364,1.0707,1.0305,2.0269
1.0303,2.0635,1.0135,1.0075,2.0206,2.0157,0.0284,1.0228,2.0443,1.0931,1.0122,2.1090
1.0191,2.0382,1.0018,1.0137,2.0228,2.0477,0.0425,1.0845,2.0537,1.0249,1.0343,2.0203
1.0144,2.0563,1.0834,1.0487,2.1160,2.0515,2.0502,1.0256,2.0207,1.0150,1.0097,2.0194
1.0325,2.0173,1.0216,1.0044,2.0723,2.0932,1.0046,1.0762,2.0105,1.0974,1.0150,2.0232
1.0162,2.0051,1.0263,1.0294,2.0377,2.0701,1.0787,1.0327,2.0764,0.1082,1.0118,2.0068
1.0793,2.0082,1.0064,1.0257,2.0476,2.0616,0.0553,1.0312,2.0202,1.0112,1.0144,2.0042
1.0079,2.0049,1.0886,1.0608,2.1325,2.0833,0.0076,1.0193,2.0498,1.0053,1.0500,2.0216
1.0266,2.0073,1.0153,1.0698,2.0328,2.0575,0.0333,1.0075,2.0387,1.0373,1.0507,2.0402
1.0545,2.0292,1.0608,1.0180,2.0611,2.0232,0.0662,1.1101,2.0079,1.0451,1.1367,2.0659
1.1108,2.0019,1.0007,1.0752,2.1014,2.0956,1.0928,1.0288,2.1132,1.0200,1.0556,2.0101
1.0497,2.0455,1.0650,1.0518,2.0218,2.0349,1.0471,1.0014,2.0999,1.0162,1.1227,2.0173
1.0436,2.0967,1.0322,1.0036,2.0213,2.0034,1.0307,1.0156,2.0103,1.0471,1.0454,2.0947
1.0673,2.0831,1.0781,1.0853,2.0279,2.0539,0.0468,1.0106,2.0089,1.0742,1.0371,2.0752
1.0249,2.0341,1.0123,1.0292,2.0051,2.0912,0.0213,1.1582,2.0695,1.0474,1.0497,2.0670
1.0264,2.0489,1.1085,1.0531,2.0452,2.0334,0.0886,1.0280,2.0324,1.0142,1.0133,2.0601
1.0256,2.0312,1.0828,1.0079,2.0136,2.0097,1.0196,1.0028,2.0358,1.0319,1.0700,2.0218
1.0405,2.0136,1.0337,1.0066,2.0186,2.0499,1.0863,1.0406,2.0330,1.0252,1.0517,2.0143
2.0309,2.1053,1.0510,1.0640,2.0709,2.0124,0.0063,1.1767,2.0746,1.0539,1.0375,2.0850
2.0170,2.0331,1.0118,1.0672,2.1256,2.0509,1.0295,1.0378,2.0770,1.0044,1.0055,2.0354
2.0588,2.0503,1.0365,1.0483,2.0356,2.1049,1.0306,1.0261,2.0662,1.0011,1.0673,2.0408
2.0212,2.0677,1.0040,1.0530,2.0032,2.0433,0.0414,1.0629,2.0529,1.0168,1.0370,2.0188
2.0466,2.0399,1.0212,3.0104,2.0587,2.0290,2.0172,1.0369,2.0900,1.0002,1.0843,4.0174
2.0192,2.0148,1.0156,3.0430,2.1463,2.0224,2.0247,1.0554,2.1074,0.0148,1.0132,4.0251
2.0207,2.0326,1.0183,1.0303,2.0176,2.0689,2.0575,1.0346,2.0045,1.0493,1.0419,4.0601
2.0110,2.0998,1.0911,1.0142,2.0246,2.0534,2.0052,1.0088,2.0128,0.0185,1.0267,4.0526
1.0016,2.0107,1.0054,1.0966,2.0022,2.0434,2.0838,1.0606,2.1148,1.0640,1.0614,4.0690
1.0459,2.0348,1.0005,1.0621,2.0164,1.0062,0.1011,1.1141,1.0373,0.0250,1.0844,4.0113
1.0269,2.0834,1.0515,1.0432,2.0628,1.0519,1.0151,1.0485,1.0110,0.0727,1.0366,4.0390
1.0423,2.0206,1.0213,1.0609,2.0074,1.0366,1.0598,1.0765,1.0112,1.0034,1.0330,4.0748
1.0508,2.0042,1.0449,1.0134,2.0318,1.0099,1.0361,1.0063,1.0188,1.1298,1.0799,4.0523
1.0093,2.0074,1.0562,1.0606,2.0613,2.0036,1.0233,1.0203,2.0061,1.0764,1.0001,4.0382
1.0266,2.0357,1.0743,1.0290,2.0247,2.0396,1.0623,1.0192,2.0246,1.1020,1.0253,4.0203
1.0229,2.0229,1.0282,1.0817,2.0260,2.0012,2.0382,1.0899,2.0337,1.0533,1.0591,4.0322
1.0434,2.0069,1.0298,1.0250,2.0198,2.0382,2.0270,1.0547,2.0428,1.0147,1.0398,4.0582
1.0283,2.0149,1.0598,1.0415,2.0338,2.0039,2.0446,1.0775,2.0133,1.0848,1.0423,4.0125
1.0463,2.0579,1.0651,1.0815,2.0455,2.0795,1.0051,1.0117,2.0215,1.0941,1.0260,4.0196
1.0281,2.0021,1.0699,1.0423,2.0519,2.0148,1.0483,1.0035,2.0114,1.0067,1.0359,4.0164
1.0567,2.0035,1.0260,1.0105,2.0062,2.0757,1.0047,1.0016,2.0573,1.0230,1.0574,4.0439
1.0071,2.0085,1.0191,1.0214,2.0282,2.0356,1.0032,1.0246,2.0443,1.0245,1.0123,4.0705
2.0205,2.0004,0.0192,1.0358,2.0027,1.0057,1.0515,1.0345,1.0369,1.0002,1.0088,4.0154
2.0715,2.0088,0.0042,1.0791,2.0046,1.0055,0.0383,1.0799,1.0269,1.0131,1.0615,4.0273
2.0081,2.0332,0.0074,1.0320,2.0731,1.0001,1.0858,1.0164,1.0593,1.0688,1.0157,4.0255
1.1680,2.0281,0.0467,1.0342,2.0325,1.0017,1.0372,1.0492,1.0545,1.0160,1.0326,4.0780
1.0166,2.0586,0.0047,1.0162,2.0742,1.0327,0.0332,1.1982,1.0491,1.0371,1.0349,4.0106
1.0085,2.0247,0.0414,1.0442,2.0168,1.0123,1.0950,1.0280,1.0074,1.0363,1.0596,4.0502
1.0072,2.0380,0.0331,1.0359,2.0386,1.0727,0.1106,1.0175,1.0127,1.0454,1.0241,4.0068
1.0440,2.0280,0.0176,1.0177,2.0183,1.0558,1.0173,1.0585,1.0170,1.1754,1.0546,4.1362
1.0450,2.0674,0.0556,1.0154,2.0258,1.0673,1.0374,1.1331,1.0524,1.1027,1.0280,4.0149
1.0509,2.0246,0.0064,1.0470,2.0578,1.0454,1.0368,1.0071,1.0211,0.0335,1.0217,4.0277
1.0185,2.0003,0.0261,1.0452,2.0874,1.0312,0.0688,1.0001,1.0277,1.0360,1.0072,4.0280
1.0057,2.0252,1.0608,1.0505,2.0224,1.0238,1.0532,1.0094,1.0042,1.0385,1.0099,4.1320
1.0517,2.0673,1.0963,1.0371,2.0015,1.1140,1.0207,1.0054,1.1083,0.0974,1.0470,4.0079
2.0004,2.0091,1.0244,3.1239,2.0741,2.0437,1.0220,1.0443,2.0163,1.0706,1.0034,4.0635
2.0037,2.0232,1.0672,3.0193,2.0819,2.0498,1.0258,1.0191,2.0396,0.0694,1.0764,4.0434
2.0240,2.0302,1.0354,1.0107,2.0107,2.0115,1.0762,1.0142,2.0075,1.0347,1.0417,4.1027
2.0376,2.0030,1.0129,1.0638,2.0153,2.0471,1.0588,1.0840,2.0012,1.0488,1.0051,4.0086
2.0042,2.0113,1.0432,1.0097,2.0407,2.0018,1.0218,1.0203,2.0005,2.0256,1.0133,4.0776
2.0322,2.0615,1.0074,1.0842,2.0067,2.0710,1.0564,1.0643,2.0550,2.0469,1.0044,4.0093
2.0931,2.0381,1.0514,1.0296,2.0532,2.0511,1.0042,1.0110,2.0256,2.0441,1.0518,4.0048
2.0753,2.0232,1.1063,1.0686,2.0116,2.0867,1.0676,1.0162,2.0646,2.0359,1.0161,4.0996
2.0439,2.0606,1.0009,1.0595,2.0167,2.0872,1.0627,1.0165,2.1052,2.0281,1.0207,4.0236
2.0196,2.0129,1.0193,1.0398,2.0588,2.0246,1.0163,1.0062,2.1021,1.0111,1.0787,4.0819
2.0013,2.0214,1.0970,1.0978,2.0322,2.0660,1.0524,1.0780,2.0925,1.0399,1.0522,4.0402
2.0054,2.0035,1.0730,1.0806,2.0406,2.0093,1.0782,1.0013,2.0512,1.0295,1.0144,4.0156
1.0565,2.0238,1.0107,1.0269,2.0477,2.0993,1.0577,1.0365,2.0829,1.0061,1.1085,4.0331
1.0255,2.0043,1.0180,1.0619,2.0129,2.0350,0.0203,1.0606,2.0333,1.0438,1.0618,4.0374
1.0942,2.0219,1.0248,1.0144,2.0305,2.0212,0.0202,1.0253,2.0602,1.0435,1.0767,4.0645
1.0172,2.1126,1.0365,1.0504,2.0531,2.0607,0.1094,1.0315,2.0492,1.0895,1.0540,4.0270
1.0097,2.0083,1.0405,1.0632,2.0502,2.0057,0.0034,1.0992,2.0476,1.0487,1.0075,4.0168
1.0332,2.0095,1.0416,1.0037,2.0280,2.0281,0.0520,1.0211,2.0949,1.0140,1.0408,4.0207
1.0274,2.0874,1.0399,1.0099,2.0004,2.0713,1.0123,1.1064,2.0261,1.0441,1.0444,4.0165
1.0700,2.0366,1.0537,1.0013,2.0347,2.0347,2.0133,1.0370,2.0692,1.0266,1.0591,4.0000
1.0713,2.0653,1.0324,1.0012,2.0702,2.0284,2.0821,1.0528,2.0366,1.0809,1.0313,4.0390
1.0356,2.0987,1.0665,1.0067,2.0453,2.0059,2.0293,1.0025,2.1402,1.0343,1.0001,4.0523
1.1144,2.0097,1.0129,1.0434,2.0181,2.0112,2.0072,1.0501,2.0782,1.0640,1.0512,4.0007
1.0243,2.0620,1.0564,1.0289,2.0572,2.0033,1.0155,1.0727,2.0241,1.0576,1.0067,4.0782
1.0061,2.0318,1.0887,1.0340,2.0510,2.0865,1.0048,1.0092,2.0133,1.0036,1.0767,4.0331
1.0121,2.0046,1.0572,1.0688,2.0407,2.0211,1.0224,1.0834,2.0735,1.0410,1.0008,4.0739
1.0764,2.0465,1.0307,1.0335,2.0619,2.0129,1.0021,1.0084,2.0027,1.0121,1.0059,4.0067
1.0214,2.0286,1.0760,1.0392,2.0912,2.0386,1.0268,1.0175,2.0778,1.0617,1.0522,4.0250
1.0134,2.0245,1.0175,1.0006,2.1032,2.0250,1.0373,1.0602,2.0584,1.0266,1.0802,4.1760
1.0451,2.0109,1.0961,1.0425,2.0755,2.0048,1.0838,1.0258,2.0219,1.1056,1.0679,4.0182
1.0005,2.0733,1.0468,1.0027,2.0360,2.0889,1.0740,1.0435,2.0512,1.0430,1.0090,4.0893
1.1449,2.0832,1.0642,1.0286,2.0096,2.0407,1.0045,1.0797,2.0130,1.0160,1.0306,4.0837
2.0628,2.0083,1.0474,1.0109,2.0312,2.0324,1.0260,1.0577,2.0703,1.0118,1.0154,4.1318
2.0721,2.0133,1.0402,1.0684,2.0007,2.0373,1.0483,1.0172,2.0055,1.0658,1.0948,4.0229
2.0381,2.0209,1.0360,1.0510,2.0607,2.0398,1.0100,1.0696,2.0104,1.0579,1.0296,4.0143
2.0213,2.0040,1.0093,1.0173,2.0890,2.0529,0.0822,1.0142,2.0269,1.0431,1.0371,4.0880
2.0754,2.0048,1.0386,1.0129,2.0650,2.0510,0.0728,1.0279,2.0804,1.0909,1.0145,4.0140
2.0137,2.0319,0.0112,1.1049,2.0374,2.0310,1.0998,1.0461,2.0033,1.0223,1.0171,4.0225
2.0065,2.0224,0.1017,1.0353,2.0305,1.0232,1.0694,1.0450,1.0149,1.0202,1.0276,4.0139
2.0333,2.0424,0.0457,1.0179,2.0755,1.0020,1.0437,1.0310,1.0581,1.0254,1.0331,4.0006
1.0182,2.0872,0.0766,1.0399,2.0507,1.0451,1.0657,1.0411,1.0231,1.0032,1.0459,4.0185
1.0224,2.0312,0.0411,1.0148,2.0306,1.0263,0.1111,1.0382,1.0213,1.0198,1.0011,4.0282
2.0043,2.0064,1.0125,1.0007,2.0282,2.0819,2.0237,1.0296,2.0549,2.0764,1.0576,1.0146
2.0341,2.0398,1.0484,1.1182,2.0061,2.0149,2.0561,1.0062,2.0036,2.0120,1.0279,1.0271
2.0014,2.0305,1.0104,1.0629,2.1391,2.0239,2.0718,1.0575,2.0358,2.0143,1.0344,1.0219
2.0161,2.0170,1.0237,1.0263,2.0291,2.0011,2.0558,1.0383,2.0735,2.0258,1.0019,1.0199
2.0423,2.0314,1.0388,1.0675,2.0023,2.0508,2.0290,1.0164,2.0785,2.0204,1.0062,1.0064
2.0023,2.0023,1.0272,1.0192,2.0164,2.0113,2.0196,1.0387,2.0658,2.0779,1.0055,1.0090
2.0473,2.0113,1.0760,1.0430,2.0241,2.0891,2.0680,1.0366,2.0156,1.0612,1.0664,1.0191
