2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,2.0,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,
2,3,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,2.0,2,2,2.0,1,0.0,1,1.0,1.0,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,2.0,2,2,2.0,1,0.0,1,1.0,1.0,2.0,1.0,2,0.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,2.0,2,2,2.0,1,0.0,1,1.0,0.0,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,1,0.0,1,1.0,1.0,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,1,0.0,1,1.0,1.0,2.0,1.0,2,0.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
1,1,1.0,2,2,2.0,1,0.0,1,1.0,1.0,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
1,1,1.0,2,2,2.0,1,0.0,1,1.0,1.0,2.0,1.0,2,0.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
1,1,1.0,2,2,2.0,1,0.0,1,1.0,0.0,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
3,1,1.0,2,2,2.0,1,0.0,1,1.0,1.0,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
3,1,1.0,2,2,2.0,1,0.0,1,1.0,1.0,2.0,1.0,2,1.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
3,1,1.0,2,2,2.0,1,0.0,1,1.0,1.0,2.0,1.0,2,0.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
3,1,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
3,1,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,1.0,2,1.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,2,1.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,6.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,
1,1,2.0,2,0,2.0,1,1.0,0,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,1,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,1,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,0,1.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,0,1.0,1,1.0,1.0,2.0,2.0,1,2.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,1.0,0.0,1.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
1,1,2.0,2,2,2.0,1,1.0,0,1.0,1.0,2.0,3.0,1,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
1,1,2.0,2,2,2.0,0,1.0,0,1.0,1.0,2.0,3.0,1,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
1,1,2.0,2,2,2.0,0,1.0,0,1.0,0.0,2.0,3.0,1,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
1,1,2.0,2,2,2.0,0,1.0,0,1.0,0.0,2.0,3.0,1,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
1,1,1.0,2,2,2.0,0,1.0,0,1.0,0.0,2.0,3.0,1,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
1,1,1.0,2,2,2.0,0,1.0,0,1.0,0.0,2.0,3.0,1,0.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
1,1,1.0,2,2,2.0,0,1.0,0,1.0,1.0,2.0,3.0,1,0.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
1,1,1.0,2,2,2.0,0,1.0,0,1.0,1.0,2.0,3.0,3,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
1,1,1.0,2,2,2.0,0,1.0,0,1.0,0.0,2.0,3.0,3,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
1,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,3,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,3,0.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,3,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,3,2.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,1,2.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,1,2.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,1,2.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,1,2.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,1,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,1,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,1,1.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,1,1.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,1,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,2,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,2,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,3,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,2,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,3,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,2,1.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,9.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,1,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,
1,2,2.0,2,0,2.0,1,1.0,0,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,0,2.0,0,1.0,0,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,0,0,2.0,0,1.0,0,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,0,0,2.0,0,1.0,0,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,1,2.0,0,0,2.0,0,1.0,0,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,1,2.0,0,0,2.0,0,1.0,0,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,0,0,2.0,0,1.0,0,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,0,0,2.0,0,1.0,0,1.0,0.0,2.0,2.0,1,0.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,2.0,1,2.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,2.0,0,1.0,1,1.0,0.0,2.0,2.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,,,,,,,,,,,,,
1,1,2.0,2,2,2.0,1,1.0,0,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,1.0,0,1.0,1,1.0,0.0,2.0,2.0,1,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,1.0,0,1.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,1,1.0,2,2,1.0,0,1.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,1.0,0,1.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,1.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,1.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,0.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,2,2.0,1,1.0,1,1.0,1.0,2.0,2.0,2,0.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,,,,,,,,,,,,,,,,
2,2,2.0,2,1,2.0,1,1.0,1,1.0,1.0,2.0,3.0,2,0.0,1.0,3.0,2.0,0.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
2,2,2.0,2,1,2.0,1,1.0,1,1.0,0.0,2.0,3.0,2,0.0,1.0,3.0,2.0,0.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
2,2,2.0,2,1,2.0,1,1.0,1,1.0,0.0,2.0,3.0,2,1.0,1.0,3.0,2.0,0.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
2,2,2.0,2,1,2.0,1,1.0,1,1.0,1.0,2.0,3.0,2,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
2,2,2.0,1,1,2.0,1,1.0,1,1.0,0.0,2.0,3.0,2,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
2,2,2.0,1,1,2.0,1,1.0,1,1.0,1.0,2.0,3.0,2,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,9.0,,,,,,,,,,,,,,,,
2,3,1.0,0,2,2.0,0,1.0,1,1.0,0.0,2.0,3.0,1,2.0,1.0,3.0,2.0,0.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
2,3,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,1,1.0,1.0,3.0,2.0,0.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
2,3,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,1,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
2,3,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,1,0.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
2,1,1.0,0,2,2.0,0,1.0,1,1.0,1.0,2.0,3.0,1,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,6.0,,,,,,,,,,,,,,,,
